Episode,MULDER,SCULLY
S6E1,1.993164234348047,2.006171704841279
S6E2,1.9776573008444112,2.1106671919673374
S6E3,1.939822640213698,1.902303199353776
S6E4,2.0834767531216274,2.1110831166657498
S6E5,2.0853582940169564,2.0002409640770775
S6E6,2.0612787220930926,2.1124430445990297
S6E7,2.1225435382772173,2.065724987140835
S6E8,2.0751794113381163,2.0608201893985427
S6E9,2.042391258213914,1.9985770156591853
S6E10,1.9780393445344577,2.032923825575893
S6E11,2.0697699648809715,2.079699880675269
S6E12,2.009993531367256,2.0365110402756272
S6E13,2.0517034333915816,2.119275527535946
S6E14,2.071587304233604,2.0124804807614805
S6E15,1.8284831279339568,2.0287736843099604
S6E16,2.024382458662927,2.0107713963005978
S6E17,2.067874762675121,2.0889938034524587
S6E18,2.0132059220057306,2.0050997279243616
S6E20,2.0103255694213,2.130502110068517
S6E21,2.1350466799304524,2.1017471576248723
S6E22,2.004481598125036,2.0080470085830884
